time,driverPlayerNum,driverPoints,globalSkill,globalConf,globalOverall,globalSpawn,globalPrecision,globalPunishment,globalRewardBias,driverSkill,driverConf,driverOverall,driverSpawn,driverPrecision,driverPunishment,driverRewardBias,driverCollectSuccess,driverCollectMiss,driverObstacleHit,driverMgPass,driverMgPerfect,driverMgFail
45.987,1,150,0.6911,0.1972,0.5380,0.6766,0.6304,0.6304,0.4848,0.6911,0.1972,0.5380,0.6969,0.6354,0.6364,0.4645,0.4197,0.1996,0.0000,0.0000,0.0000,0.0000
46.502,1,250,0.7065,0.2136,0.5383,0.6768,0.6306,0.6306,0.4847,0.7065,0.2136,0.5383,0.6971,0.6356,0.6366,0.4644,0.6459,0.1996,0.0000,0.0000,0.0000,0.0000
47.022,1,250,0.7344,0.2136,0.5493,0.6845,0.6394,0.6394,0.4803,0.7344,0.2136,0.5493,0.7050,0.6445,0.6455,0.4598,0.6459,0.1996,0.0000,0.0000,0.0000,0.0000
47.533,1,250,0.7442,0.2136,0.5520,0.6864,0.6416,0.6416,0.4792,0.7442,0.2136,0.5520,0.7069,0.6467,0.6477,0.4587,0.6459,0.1996,0.0000,0.0000,0.0000,0.0000
48.052,1,250,0.7478,0.2136,0.5529,0.6870,0.6423,0.6423,0.4789,0.7478,0.2136,0.5529,0.7075,0.6474,0.6484,0.4584,0.6459,0.1996,0.0000,0.0000,0.0000,0.0000
48.554,1,250,0.7421,0.2262,0.5550,0.6885,0.6440,0.6440,0.4780,0.7421,0.2262,0.5550,0.7193,0.6517,0.6532,0.4472,0.6459,0.1996,0.0731,0.0000,0.0000,0.0000
49.081,1,400,0.7267,0.2357,0.5534,0.6874,0.6427,0.6427,0.4786,0.7267,0.2357,0.5534,0.7181,0.6504,0.6519,0.4479,0.7173,0.1620,0.0731,0.0000,0.0000,0.0000
49.588,1,400,0.7419,0.2357,0.5558,0.6891,0.6447,0.6447,0.4777,0.7419,0.2357,0.5558,0.7198,0.6523,0.6538,0.4469,0.7173,0.1620,0.0731,0.0000,0.0000,0.0000
50.101,1,400,0.7486,0.2521,0.5580,0.6906,0.6464,0.6464,0.4768,0.7486,0.2521,0.5580,0.7214,0.6540,0.6555,0.4460,0.7173,0.1620,0.0635,0.0000,0.0000,0.0000
50.617,1,400,0.7520,0.2521,0.5633,0.6943,0.6507,0.6507,0.4747,0.7520,0.2521,0.5633,0.7252,0.6583,0.6598,0.4438,0.7173,0.1620,0.0635,0.0000,0.0000,0.0000
51.147,1,600,0.7679,0.2459,0.5650,0.6955,0.6520,0.6520,0.4740,0.7679,0.2459,0.5650,0.7264,0.6596,0.6611,0.4431,0.9152,0.1620,0.1319,0.0000,0.0000,0.0000
