time,driverPlayerNum,driverPoints,globalSkill,globalConf,globalOverall,globalSpawn,globalPrecision,globalPunishment,globalRewardBias,driverSkill,driverConf,driverOverall,driverSpawn,driverPrecision,driverPunishment,driverRewardBias,driverCollectSuccess,driverCollectMiss,driverObstacleHit,driverMgPass,driverMgPerfect,driverMgFail
65.571,1,1500,0.8724,0.5337,0.6987,0.7891,0.7590,0.7590,0.4205,0.8724,0.5337,0.6987,0.8332,0.7699,0.7721,0.3764,0.8214,0.1688,0.1990,0.0000,0.0000,0.0000
66.079,1,1500,0.8741,0.5403,0.7021,0.7914,0.7617,0.7617,0.4192,0.8741,0.5403,0.7021,0.8356,0.7726,0.7748,0.3750,0.8214,0.1688,0.1860,0.0000,0.0000,0.0000
66.596,1,1500,0.8717,0.5487,0.7040,0.7928,0.7632,0.7632,0.4184,0.8717,0.5487,0.7040,0.8370,0.7741,0.7763,0.3742,0.7615,0.1565,0.1860,0.0000,0.0000,0.0000
67.126,1,1500,0.8716,0.5550,0.7062,0.7944,0.7650,0.7650,0.4175,0.8716,0.5550,0.7062,0.8386,0.7759,0.7781,0.3733,0.7615,0.1565,0.1740,0.0000,0.0000,0.0000
67.669,1,1500,0.8734,0.5550,0.7072,0.7951,0.7658,0.7658,0.4171,0.8734,0.5550,0.7072,0.8393,0.7767,0.7789,0.3728,0.7615,0.1565,0.1740,0.0000,0.0000,0.0000
68.183,1,1600,0.8792,0.5478,0.7084,0.7959,0.7667,0.7667,0.4166,0.8792,0.5478,0.7084,0.8402,0.7777,0.7799,0.3724,0.8362,0.1565,0.1940,0.0000,0.0000,0.0000
68.692,1,1600,0.8815,0.5478,0.7085,0.7960,0.7668,0.7668,0.4166,0.8815,0.5478,0.7085,0.8402,0.7778,0.7800,0.3723,0.8362,0.1565,0.1940,0.0000,0.0000,0.0000
69.226,1,1600,0.8795,0.5562,0.7118,0.7983,0.7694,0.7694,0.4153,0.8795,0.5562,0.7118,0.8426,0.7804,0.7826,0.3709,0.7767,0.1454,0.1940,0.0000,0.0000,0.0000
69.744,1,1600,0.8792,0.5593,0.7120,0.7984,0.7696,0.7696,0.4152,0.8792,0.5593,0.7120,0.8428,0.7806,0.7828,0.3708,0.7767,0.1454,0.1876,0.0000,0.0000,0.0000
70.253,1,1600,0.8799,0.5593,0.7123,0.7986,0.7698,0.7698,0.4151,0.8799,0.5593,0.7123,0.8430,0.7808,0.7830,0.3707,0.7767,0.1454,0.1876,0.0000,0.0000,0.0000
70.780,1,1600,0.8814,0.5623,0.7141,0.7999,0.7713,0.7713,0.4144,0.8814,0.5623,0.7141,0.8443,0.7823,0.7845,0.3700,0.7767,0.1454,0.1816,0.0000,0.0000,0.0000
71.298,1,1600,0.8829,0.5623,0.7150,0.8005,0.7720,0.7720,0.4140,0.8829,0.5623,0.7150,0.8449,0.7830,0.7852,0.3696,0.7767,0.1454,0.1816,0.0000,0.0000,0.0000
71.812,1,1600,0.8771,0.5641,0.7127,0.7989,0.7701,0.7701,0.4149,0.8771,0.5641,0.7127,0.8432,0.7811,0.7833,0.3706,0.7239,0.1355,0.2077,0.0000,0.0000,0.0000
72.341,1,1600,0.8735,0.5641,0.7111,0.7978,0.7689,0.7689,0.4156,0.8735,0.5641,0.7111,0.8421,0.7798,0.7820,0.3712,0.7239,0.1355,0.2077,0.0000,0.0000,0.0000
72.870,1,1600,0.8686,0.5613,0.7050,0.7935,0.7640,0.7640,0.4180,0.8686,0.5613,0.7050,0.8377,0.7750,0.7772,0.3738,0.7239,0.1355,0.2256,0.0000,0.0000,0.0000
73.382,1,1600,0.8684,0.5613,0.7068,0.7947,0.7654,0.7654,0.4173,0.8684,0.5613,0.7068,0.8390,0.7764,0.7785,0.3731,0.7239,0.1355,0.2256,0.0000,0.0000,0.0000
73.891,1,1600,0.8687,0.5613,0.7070,0.7949,0.7656,0.7656,0.4172,0.8687,0.5613,0.7070,0.8391,0.7765,0.7787,0.3730,0.7239,0.1355,0.2256,0.0000,0.0000,0.0000
74.446,1,1600,0.8647,0.5708,0.7095,0.7966,0.7676,0.7676,0.4162,0.8647,0.5708,0.7095,0.8409,0.7786,0.7808,0.3719,0.6768,0.1935,0.2111,0.0000,0.0000,0.0000
74.973,1,1600,0.8606,0.5708,0.7061,0.7943,0.7649,0.7649,0.4175,0.8606,0.5708,0.7061,0.8385,0.7759,0.7780,0.3733,0.6768,0.1935,0.2111,0.0000,0.0000,0.0000
75.514,1,1650,0.8648,0.5567,0.7032,0.7922,0.7625,0.7625,0.4187,0.8648,0.5567,0.7032,0.8474,0.7762,0.7789,0.3635,0.7453,0.1935,0.2445,0.0000,0.0000,0.0000
76.042,1,1650,0.8649,0.5567,0.7031,0.7922,0.7625,0.7625,0.4188,0.8649,0.5567,0.7031,0.8474,0.7761,0.7789,0.3636,0.7453,0.1935,0.2445,0.0000,0.0000,0.0000
76.542,1,1650,0.8663,0.5600,0.7050,0.7935,0.7640,0.7640,0.4180,0.8663,0.5600,0.7050,0.8488,0.7777,0.7804,0.3627,0.7453,0.1935,0.2364,0.0000,0.0000,0.0000
77.055,1,1650,0.8653,0.5587,0.7079,0.7955,0.7663,0.7663,0.4168,0.8653,0.5587,0.7079,0.8509,0.7800,0.7828,0.3615,0.6963,0.1808,0.2703,0.0000,0.0000,0.0000
77.576,1,1650,0.8603,0.5654,0.7037,0.7926,0.7630,0.7630,0.4185,0.8603,0.5654,0.7037,0.8478,0.7767,0.7794,0.3633,0.6963,0.1808,0.2525,0.0000,0.0000,0.0000
78.093,1,1650,0.8605,0.5654,0.7038,0.7927,0.7630,0.7630,0.4185,0.8605,0.5654,0.7038,0.8479,0.7767,0.7794,0.3633,0.6963,0.1808,0.2525,0.0000,0.0000,0.0000
78.640,1,1650,0.8579,0.5630,0.7015,0.7910,0.7612,0.7612,0.4194,0.8579,0.5630,0.7015,0.8462,0.7748,0.7776,0.3642,0.6963,0.1808,0.2677,0.0000,0.0000,0.0000
79.151,1,1650,0.8547,0.5538,0.6967,0.7877,0.7574,0.7574,0.4213,0.8547,0.5538,0.6967,0.8427,0.7710,0.7737,0.3663,0.6963,0.1808,0.3021,0.0000,0.0000,0.0000
79.655,1,1650,0.8477,0.5567,0.6940,0.7858,0.7552,0.7552,0.4224,0.8477,0.5567,0.6940,0.8408,0.7688,0.7716,0.3674,0.6524,0.2340,0.3021,0.0000,0.0000,0.0000
80.171,1,1650,0.8433,0.5637,0.6936,0.7855,0.7549,0.7549,0.4226,0.8433,0.5637,0.6936,0.8405,0.7685,0.7712,0.3676,0.6524,0.2340,0.2820,0.0000,0.0000,0.0000
80.678,1,1800,0.8485,0.5589,0.6948,0.7863,0.7558,0.7558,0.4221,0.8485,0.5589,0.6948,0.8413,0.7694,0.7721,0.3671,0.7187,0.2340,0.2820,0.0000,0.0000,0.0000
81.194,1,1800,0.8534,0.5623,0.6976,0.7883,0.7581,0.7581,0.4210,0.8534,0.5623,0.6976,0.8434,0.7717,0.7744,0.3659,0.7187,0.2340,0.2725,0.0000,0.0000,0.0000
81.698,1,1800,0.8533,0.5530,0.6996,0.7897,0.7597,0.7597,0.4202,0.8533,0.5530,0.6996,0.8448,0.7733,0.7760,0.3651,0.7187,0.2340,0.3068,0.0000,0.0000,0.0000
82.203,1,1800,0.8508,0.5629,0.6971,0.7879,0.7576,0.7576,0.4212,0.8508,0.5629,0.6971,0.8430,0.7713,0.7740,0.3661,0.6730,0.2844,0.2864,0.0000,0.0000,0.0000
82.713,1,2000,0.8423,0.5490,0.6879,0.7815,0.7503,0.7503,0.4248,0.8423,0.5490,0.6879,0.8363,0.7639,0.7666,0.3700,0.7399,0.2844,0.3209,0.0000,0.0000,0.0000
83.225,1,2000,0.8393,0.5476,0.6859,0.7801,0.7487,0.7487,0.4257,0.8393,0.5476,0.6859,0.8348,0.7622,0.7649,0.3709,0.7399,0.2844,0.3319,0.0000,0.0000,0.0000
83.774,1,2000,0.8356,0.5387,0.6817,0.7772,0.7454,0.7454,0.4273,0.8356,0.5387,0.6817,0.8319,0.7589,0.7616,0.3727,0.7399,0.2844,0.3675,0.0000,0.0000,0.0000
84.277,1,2000,0.8311,0.5462,0.6784,0.7749,0.7427,0.7427,0.4286,0.8311,0.5462,0.6784,0.8295,0.7563,0.7590,0.3741,0.7399,0.2844,0.3422,0.0000,0.0000,0.0000
84.786,1,2000,0.8333,0.5462,0.6820,0.7774,0.7456,0.7456,0.4272,0.8333,0.5462,0.6820,0.8321,0.7591,0.7618,0.3725,0.7399,0.2844,0.3422,0.0000,0.0000,0.0000
85.287,1,2000,0.8244,0.5452,0.6789,0.7752,0.7431,0.7431,0.4284,0.8244,0.5452,0.6789,0.8298,0.7566,0.7593,0.3739,0.6924,0.2661,0.3779,0.0000,0.0000,0.0000
85.824,1,2000,0.8197,0.5440,0.6753,0.7727,0.7402,0.7402,0.4299,0.8197,0.5440,0.6753,0.8272,0.7537,0.7564,0.3754,0.6924,0.2661,0.3876,0.0000,0.0000,0.0000
86.336,1,2000,0.8166,0.5440,0.6729,0.7710,0.7383,0.7383,0.4308,0.8166,0.5440,0.6729,0.8254,0.7518,0.7545,0.3764,0.6924,0.2661,0.3876,0.0000,0.0000,0.0000
86.856,1,2200,0.8220,0.5468,0.6747,0.7723,0.7398,0.7398,0.4301,0.8220,0.5468,0.6747,0.8267,0.7532,0.7559,0.3757,0.7582,0.2661,0.3608,0.0000,0.0000,0.0000
87.368,1,2200,0.8277,0.5468,0.6783,0.7748,0.7427,0.7427,0.4287,0.8277,0.5468,0.6783,0.8294,0.7562,0.7589,0.3741,0.7582,0.2661,0.3608,0.0000,0.0000,0.0000
87.878,1,2200,0.8205,0.5480,0.6774,0.7742,0.7419,0.7419,0.4290,0.8205,0.5480,0.6774,0.8287,0.7554,0.7581,0.3745,0.7103,0.3141,0.3715,0.0000,0.0000,0.0000
88.391,1,2200,0.8118,0.5480,0.6723,0.7706,0.7378,0.7378,0.4311,0.8118,0.5480,0.6723,0.8250,0.7513,0.7540,0.3767,0.7103,0.3141,0.3715,0.0000,0.0000,0.0000
88.901,1,2200,0.8060,0.5471,0.6694,0.7686,0.7355,0.7355,0.4323,0.8060,0.5471,0.6694,0.8229,0.7489,0.7516,0.3779,0.7103,0.3141,0.3792,0.0000,0.0000,0.0000
89.410,1,2200,0.8016,0.5383,0.6666,0.7666,0.7332,0.7332,0.4334,0.8016,0.5383,0.6666,0.8208,0.7467,0.7494,0.3791,0.7103,0.3141,0.4154,0.0000,0.0000,0.0000
89.921,1,2200,0.7958,0.5383,0.6599,0.7619,0.7279,0.7279,0.4361,0.7958,0.5383,0.6599,0.8160,0.7413,0.7439,0.3820,0.7103,0.3141,0.4154,0.0000,0.0000,0.0000
90.440,1,2400,0.8001,0.5490,0.6630,0.7641,0.7304,0.7304,0.4348,0.8001,0.5490,0.6630,0.8290,0.7464,0.7497,0.3699,0.7299,0.2945,0.3864,0.0000,0.0000,0.0000
90.970,1,2400,0.8058,0.5490,0.6672,0.7670,0.7338,0.7338,0.4331,0.8058,0.5490,0.6672,0.8321,0.7499,0.7531,0.3680,0.7299,0.2945,0.3864,0.0000,0.0000,0.0000
91.476,1,2400,0.8116,0.5564,0.6727,0.7709,0.7382,0.7382,0.4309,0.8116,0.5564,0.6727,0.8362,0.7543,0.7576,0.3656,0.7299,0.2945,0.3599,0.0000,0.0000,0.0000
91.976,1,2400,0.8112,0.5475,0.6708,0.7695,0.7366,0.7366,0.4317,0.8112,0.5475,0.6708,0.8348,0.7528,0.7560,0.3665,0.7299,0.2945,0.3954,0.0000,0.0000,0.0000
92.502,1,2650,0.8137,0.5502,0.6717,0.7702,0.7374,0.7374,0.4313,0.8137,0.5502,0.6717,0.8354,0.7535,0.7567,0.3661,0.7954,0.2945,0.3683,0.0000,0.0000,0.0000
93.031,1,2650,0.8101,0.5491,0.6705,0.7694,0.7364,0.7364,0.4318,0.8101,0.5491,0.6705,0.8346,0.7526,0.7558,0.3666,0.7454,0.2760,0.4039,0.0000,0.0000,0.0000
93.546,1,2650,0.8048,0.5567,0.6697,0.7688,0.7358,0.7358,0.4321,0.8048,0.5567,0.6697,0.8340,0.7519,0.7551,0.3669,0.7454,0.2760,0.3761,0.0000,0.0000,0.0000
94.064,1,2650,0.8017,0.5567,0.6681,0.7677,0.7345,0.7345,0.4327,0.8017,0.5567,0.6681,0.8328,0.7506,0.7539,0.3676,0.7454,0.2760,0.3761,0.0000,0.0000,0.0000
94.578,1,2650,0.7965,0.5639,0.6650,0.7655,0.7320,0.7320,0.4340,0.7965,0.5639,0.6650,0.8305,0.7481,0.7513,0.3690,0.7454,0.2760,0.3507,0.0000,0.0000,0.0000
95.090,1,2650,0.7948,0.5639,0.6663,0.7664,0.7331,0.7331,0.4335,0.7948,0.5639,0.6663,0.8315,0.7492,0.7524,0.3684,0.7454,0.2760,0.3507,0.0000,0.0000,0.0000
95.598,1,2650,0.7846,0.5665,0.6612,0.7629,0.7290,0.7290,0.4355,0.7846,0.5665,0.6612,0.8278,0.7451,0.7483,0.3706,0.7002,0.3214,0.3507,0.0000,0.0000,0.0000
96.108,1,2650,0.7745,0.5733,0.6574,0.7602,0.7259,0.7259,0.4371,0.7745,0.5733,0.6574,0.8249,0.7419,0.7451,0.3723,0.7002,0.3214,0.3274,0.0000,0.0000,0.0000
96.616,1,2650,0.7675,0.5733,0.6553,0.7587,0.7242,0.7242,0.4379,0.7675,0.5733,0.6553,0.8234,0.7402,0.7434,0.3732,0.7002,0.3214,0.3274,0.0000,0.0000,0.0000
97.154,1,2650,0.7637,0.5799,0.6529,0.7570,0.7223,0.7223,0.4388,0.7637,0.5799,0.6529,0.8217,0.7383,0.7415,0.3742,0.7002,0.3214,0.3061,0.0000,0.0000,0.0000
97.673,1,2650,0.7600,0.5799,0.6507,0.7555,0.7206,0.7206,0.4397,0.7600,0.5799,0.6507,0.8201,0.7366,0.7398,0.3751,0.7002,0.3214,0.3061,0.0000,0.0000,0.0000
98.198,1,2650,0.7525,0.5885,0.6486,0.7540,0.7189,0.7189,0.4406,0.7525,0.5885,0.6486,0.8185,0.7349,0.7381,0.3761,0.6582,0.3636,0.2864,0.0000,0.0000,0.0000
98.717,1,2650,0.7404,0.5885,0.6444,0.7511,0.7155,0.7155,0.4422,0.7404,0.5885,0.6444,0.8154,0.7314,0.7346,0.3779,0.6582,0.3636,0.2864,0.0000,0.0000,0.0000
99.247,1,2650,0.7332,0.5944,0.6385,0.7470,0.7108,0.7108,0.4446,0.7332,0.5944,0.6385,0.8112,0.7267,0.7299,0.3804,0.6582,0.3636,0.2683,0.0000,0.0000,0.0000
99.747,1,2650,0.7266,0.5847,0.6345,0.7442,0.7076,0.7076,0.4462,0.7266,0.5847,0.6345,0.8082,0.7235,0.7266,0.3821,0.6582,0.3636,0.3011,0.0000,0.0000,0.0000
100.263,1,2650,0.7220,0.5847,0.6304,0.7413,0.7043,0.7043,0.4479,0.7220,0.5847,0.6304,0.8052,0.7201,0.7233,0.3839,0.6582,0.3636,0.3011,0.0000,0.0000,0.0000
100.767,1,2650,0.7227,0.5908,0.6315,0.7420,0.7052,0.7052,0.4474,0.7227,0.5908,0.6315,0.8060,0.7210,0.7242,0.3835,0.6582,0.3636,0.2819,0.0000,0.0000,0.0000
101.268,1,2650,0.7086,0.5931,0.6252,0.7376,0.7001,0.7001,0.4499,0.7086,0.5931,0.6252,0.8014,0.7159,0.7191,0.3862,0.6192,0.4028,0.2819,0.0000,0.0000,0.0000
101.773,1,2650,0.7031,0.5989,0.6219,0.7353,0.6975,0.6975,0.4512,0.7031,0.5989,0.6219,0.7990,0.7133,0.7164,0.3876,0.6192,0.4028,0.2642,0.0000,0.0000,0.0000
102.306,1,2650,0.7017,0.5989,0.6209,0.7346,0.6967,0.6967,0.4516,0.7017,0.5989,0.6209,0.7982,0.7125,0.7156,0.3880,0.6192,0.4028,0.2642,0.0000,0.0000,0.0000
102.828,1,2800,0.6970,0.5895,0.6170,0.7319,0.6936,0.6936,0.4532,0.6970,0.5895,0.6170,0.7954,0.7093,0.7124,0.3897,0.6815,0.4028,0.2800,0.0000,0.0000,0.0000
103.331,1,2800,0.7022,0.5895,0.6192,0.7334,0.6954,0.6954,0.4523,0.7022,0.5895,0.6192,0.7970,0.7111,0.7142,0.3888,0.6815,0.4028,0.2800,0.0000,0.0000,0.0000
103.841,1,2800,0.6973,0.5970,0.6193,0.7335,0.6955,0.6955,0.4523,0.6973,0.5970,0.6193,0.7971,0.7112,0.7144,0.3887,0.6406,0.3786,0.2800,0.0000,0.0000,0.0000
104.345,1,2800,0.7002,0.6028,0.6199,0.7339,0.6959,0.6959,0.4521,0.7002,0.6028,0.6199,0.7975,0.7116,0.7148,0.3885,0.6406,0.3786,0.2625,0.0000,0.0000,0.0000
104.846,1,2800,0.6986,0.5930,0.6182,0.7327,0.6945,0.6945,0.4527,0.6986,0.5930,0.6182,0.7963,0.7103,0.7134,0.3892,0.6406,0.3786,0.2950,0.0000,0.0000,0.0000
105.347,1,2800,0.7026,0.5990,0.6205,0.7343,0.6964,0.6964,0.4518,0.7026,0.5990,0.6205,0.8085,0.7148,0.7184,0.3776,0.6406,0.3786,0.2763,0.0000,0.0000,0.0000
105.896,1,2800,0.7050,0.5893,0.6212,0.7349,0.6970,0.6970,0.4515,0.7050,0.5893,0.6212,0.8091,0.7154,0.7190,0.3773,0.6406,0.3786,0.3091,0.0000,0.0000,0.0000
106.414,1,2800,0.6987,0.5974,0.6188,0.7331,0.6950,0.6950,0.4525,0.6987,0.5974,0.6188,0.8073,0.7134,0.7170,0.3783,0.6035,0.4161,0.2894,0.0000,0.0000,0.0000
106.931,1,2800,0.7016,0.5974,0.6200,0.7340,0.6960,0.6960,0.4520,0.7016,0.5974,0.6200,0.8082,0.7144,0.7180,0.3778,0.6035,0.4161,0.2894,0.0000,0.0000,0.0000
107.435,1,2800,0.7066,0.5974,0.6232,0.7363,0.6986,0.6986,0.4507,0.7066,0.5974,0.6232,0.8106,0.7170,0.7207,0.3764,0.6035,0.4161,0.2894,0.0000,0.0000,0.0000
107.947,1,2800,0.7165,0.6033,0.6306,0.7414,0.7045,0.7045,0.4477,0.7165,0.6033,0.6306,0.8160,0.7230,0.7267,0.3732,0.6035,0.4161,0.2712,0.0000,0.0000,0.0000
