run_time,current_driver_player_number,driver_changed_this_frame,driver_change_count_total,warning_active,driver_input_this_frame,warning_reaction_time,inputs_per_second,player1_collision_counter,player2_collision_counter,player3_collision_counter,player4_collision_counter,collision_count_total
60.4958,1,0,6,0,0,-1.0000,0.0000,18,20,0,0,38
60.5158,1,0,6,0,0,-1.0000,0.0000,18,20,0,0,38
60.5351,1,0,6,0,0,-1.0000,0.0000,18,20,0,0,38
60.5724,1,0,6,0,0,-1.0000,0.0000,18,20,0,0,38
60.5876,1,0,6,0,0,-1.0000,0.0000,18,20,0,0,38
60.5997,1,0,6,0,0,-1.0000,0.0000,18,20,0,0,38
60.6151,1,0,6,0,0,-1.0000,0.0000,18,20,0,0,38
60.6340,1,0,6,0,0,-1.0000,0.0000,18,20,0,0,38
60.6524,1,0,6,0,0,-1.0000,0.0000,18,20,0,0,38
60.6739,1,0,6,0,0,-1.0000,0.0000,18,20,0,0,38
60.6920,1,0,6,0,0,-1.0000,0.0000,18,20,0,0,38
60.7106,1,0,6,0,0,-1.0000,0.0000,18,20,0,0,38
60.7292,1,0,6,0,0,-1.0000,0.0000,18,20,0,0,38
60.7488,1,0,6,0,0,-1.0000,0.0000,18,20,0,0,38
60.7685,1,0,6,0,0,-1.0000,0.0000,18,20,0,0,38
60.7854,1,0,6,0,0,-1.0000,0.0000,18,20,0,0,38
60.8064,1,0,6,0,0,-1.0000,0.0000,18,20,0,0,38
60.8236,1,0,6,0,0,-1.0000,0.0000,18,20,0,0,38
60.8422,1,0,6,0,0,-1.0000,0.0000,18,20,0,0,38
60.8632,1,0,6,0,0,-1.0000,0.0000,18,20,0,0,38
60.8813,1,0,6,1,0,-1.0000,0.0000,18,20,0,0,38
60.8986,1,0,6,1,0,-1.0000,0.0000,18,20,0,0,38
60.9184,1,0,6,1,0,-1.0000,0.0000,18,20,0,0,38
60.9381,1,0,6,1,0,-1.0000,0.0000,18,20,0,0,38
60.9580,1,0,6,1,0,-1.0000,0.0000,18,20,0,0,38
60.9941,1,0,6,1,0,-1.0000,0.0000,18,20,0,0,38
61.0081,1,0,6,1,0,-1.0000,0.0000,18,20,0,0,38
61.0199,1,0,6,1,0,-1.0000,0.0000,18,20,0,0,38
61.0403,1,0,6,1,0,-1.0000,0.0000,18,20,0,0,38
61.0592,1,0,6,1,0,-1.0000,0.0000,18,20,0,0,38
61.0780,1,0,6,1,1,0.1967,1.0000,18,20,0,0,38
61.0962,1,0,6,1,0,0.1967,1.0000,18,20,0,0,38
61.1171,1,0,6,1,0,0.1967,1.0000,18,20,0,0,38
61.1341,1,0,6,1,0,0.1967,1.0000,18,20,0,0,38
61.1538,1,0,6,1,0,0.1967,1.0000,18,20,0,0,38
61.1758,1,0,6,1,0,0.1967,1.0000,18,20,0,0,38
61.1950,1,0,6,1,0,0.1967,1.0000,18,20,0,0,38
61.2134,1,0,6,0,0,0.1967,1.0000,18,20,0,0,38
61.2335,1,0,6,0,0,0.1967,1.0000,18,20,0,0,38
61.2526,1,0,6,0,0,0.1967,1.0000,18,20,0,0,38
61.2718,1,0,6,0,0,0.1967,1.0000,18,20,0,0,38
61.2902,1,0,6,0,0,0.1967,1.0000,18,20,0,0,38
61.3099,1,0,6,0,0,0.1967,1.0000,19,20,0,0,39
61.3295,1,0,6,0,0,0.1967,1.0000,19,20,0,0,39
61.3493,1,0,6,0,0,0.1967,1.0000,19,20,0,0,39
61.3675,1,0,6,0,0,0.1967,1.0000,19,20,0,0,39
61.3878,1,0,6,0,0,0.1967,1.0000,19,20,0,0,39
61.4254,1,0,6,0,0,0.1967,1.0000,19,20,0,0,39
61.4413,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
61.4558,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
61.4730,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
61.4912,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
61.5101,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
61.5299,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
61.5515,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
61.5698,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
61.5911,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
61.6285,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
61.6413,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
61.6538,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
61.6743,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
61.6962,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
61.7165,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
61.7357,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
61.7532,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
61.7773,1,0,6,0,1,-1.0000,2.0000,19,20,0,0,39
61.7960,1,0,6,0,0,-1.0000,2.0000,19,20,0,0,39
61.8330,1,0,6,0,0,-1.0000,2.0000,19,20,0,0,39
61.8464,1,0,6,0,0,-1.0000,2.0000,19,20,0,0,39
61.8582,1,0,6,0,0,-1.0000,2.0000,19,20,0,0,39
61.8791,1,0,6,0,1,-1.0000,3.0000,19,20,0,0,39
61.8990,1,0,6,0,1,-1.0000,4.0000,19,20,0,0,39
61.9207,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
61.9417,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
61.9610,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
61.9825,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
61.9988,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.0209,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.0417,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.0621,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.0804,1,0,6,0,0,-1.0000,3.0000,19,20,0,0,39
62.0995,1,0,6,0,0,-1.0000,3.0000,19,20,0,0,39
62.1221,1,0,6,0,0,-1.0000,3.0000,19,20,0,0,39
62.1418,1,0,6,0,0,-1.0000,3.0000,19,20,0,0,39
62.1615,1,0,6,0,1,-1.0000,4.0000,19,20,0,0,39
62.1806,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.1995,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.2201,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.2403,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.2611,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.2808,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.2994,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.3213,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.3402,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.3596,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.3809,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.4008,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.4213,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.4432,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.4650,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.4867,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.5081,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.5285,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.5515,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.5745,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.5912,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.6123,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.6337,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.6563,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.6756,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.6954,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.7144,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.7347,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.7552,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.7755,1,0,6,0,0,-1.0000,4.0000,19,20,0,0,39
62.7959,1,0,6,0,0,-1.0000,3.0000,19,20,0,0,39
62.8163,1,0,6,0,0,-1.0000,3.0000,19,20,0,0,39
62.8553,1,0,6,1,0,-1.0000,3.0000,19,20,0,0,39
62.8699,1,0,6,1,0,-1.0000,3.0000,19,20,0,0,39
62.8835,1,0,6,1,0,-1.0000,2.0000,19,20,0,0,39
62.9019,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
62.9232,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
62.9441,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
62.9650,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
62.9864,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
63.0068,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
63.0274,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
63.0504,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
63.0688,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
63.0883,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
63.1098,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
63.1313,1,0,6,1,0,-1.0000,1.0000,19,20,0,0,39
63.1520,1,0,6,0,0,-1.0000,1.0000,20,20,0,0,40
63.1709,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.1922,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.2132,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.2331,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.2748,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.2878,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.3001,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.3235,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.3427,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.3645,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.3861,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.4070,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.4292,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.4475,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.4688,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.4900,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.5105,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.5315,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.5509,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.5709,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.5919,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.6118,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.6331,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.6543,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.6745,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.6949,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.7161,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.7362,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.7583,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.7796,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.7986,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.8208,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.8407,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.8622,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.8825,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.9020,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.9239,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.9441,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.9639,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
63.9860,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.0056,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.0249,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.0462,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.0666,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.1052,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.1205,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.1344,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.1522,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.1743,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.1938,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.2146,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.2349,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.2561,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.2766,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.3156,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.3291,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.3408,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.3632,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.3819,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.4028,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.4237,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.4455,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.4657,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.4865,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.5245,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.5360,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.5512,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.5731,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.5944,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.6161,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.6347,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.6555,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.6756,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.6965,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.7336,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.7450,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.7600,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.7814,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.8037,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.8222,1,0,6,0,0,-1.0000,0.0000,20,20,0,0,40
64.8435,1,0,6,0,1,-1.0000,2.0000,20,20,0,0,40
64.8642,1,0,6,0,1,-1.0000,3.0000,20,20,0,0,40
64.8839,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
64.9034,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
64.9252,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
64.9457,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
64.9656,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
64.9850,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
65.0041,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
65.0231,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
65.0426,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
65.0623,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
65.0798,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
65.0988,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
65.1187,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
65.1375,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
65.1573,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
65.1780,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
65.1976,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
65.2181,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
65.2381,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
65.2575,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
65.2780,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
65.2973,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
65.3173,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
65.3357,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
65.3570,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
65.3772,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
65.3976,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
65.4168,1,0,6,0,0,-1.0000,3.0000,20,20,0,0,40
65.4368,1,0,6,1,0,-1.0000,3.0000,20,20,0,0,40
65.4593,1,0,6,1,0,-1.0000,3.0000,20,20,0,0,40
65.4770,1,0,6,1,0,-1.0000,3.0000,20,20,0,0,40
65.4974,1,0,6,1,0,-1.0000,3.0000,20,20,0,0,40
65.5180,1,0,6,1,0,-1.0000,3.0000,20,20,0,0,40
65.5374,1,0,6,1,0,-1.0000,3.0000,20,20,0,0,40
65.5573,1,0,6,1,0,-1.0000,3.0000,20,20,0,0,40
65.5784,1,0,6,1,0,-1.0000,3.0000,20,20,0,0,40
65.5981,1,0,6,0,0,-1.0000,3.0000,21,20,0,0,41
65.6166,1,0,6,0,0,-1.0000,3.0000,21,20,0,0,41
65.6369,1,0,6,0,0,-1.0000,3.0000,21,20,0,0,41
65.6568,1,0,6,0,0,-1.0000,3.0000,21,20,0,0,41
65.6769,1,0,6,0,0,-1.0000,3.0000,21,20,0,0,41
65.6971,1,0,6,0,0,-1.0000,3.0000,21,20,0,0,41
65.7184,1,0,6,0,0,-1.0000,3.0000,21,20,0,0,41
65.7376,1,0,6,0,0,-1.0000,3.0000,21,20,0,0,41
65.7581,1,0,6,0,0,-1.0000,3.0000,21,20,0,0,41
65.7969,1,0,6,0,0,-1.0000,3.0000,21,20,0,0,41
65.8101,1,0,6,0,0,-1.0000,3.0000,21,20,0,0,41
65.8221,1,0,6,0,0,-1.0000,3.0000,21,20,0,0,41
65.8435,1,0,6,0,0,-1.0000,1.0000,21,20,0,0,41
65.8654,1,0,6,0,0,-1.0000,0.0000,21,20,0,0,41
65.8856,2,1,7,0,0,-1.0000,0.0000,21,21,0,0,42
65.9065,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
65.9239,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
65.9434,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
65.9647,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.0030,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.0161,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.0297,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.0491,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.0694,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.0889,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.1086,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.1298,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.1487,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.1683,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.1885,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.2093,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.2303,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.2492,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.2680,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.2888,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.3094,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.3304,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.3481,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.3699,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.3902,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.4092,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.4289,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.4487,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.4692,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.4898,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.5097,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.5300,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.5502,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.5691,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.5892,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.6098,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.6299,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.6507,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.6699,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.6896,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.7099,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.7302,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.7494,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.7676,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.7884,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.8075,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.8446,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.8601,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.8733,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.8877,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.9085,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.9264,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.9471,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.9649,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
66.9847,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
67.0023,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
67.0218,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
67.0417,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
67.0610,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
67.0802,2,0,7,0,0,-1.0000,0.0000,21,21,0,0,42
67.1006,2,0,7,0,1,-1.0000,1.0000,21,21,0,0,42
67.1186,2,0,7,0,0,-1.0000,1.0000,21,21,0,0,42
67.1381,2,0,7,0,0,-1.0000,1.0000,21,21,0,0,42
67.1563,2,0,7,0,0,-1.0000,1.0000,21,21,0,0,42
67.1758,2,0,7,0,0,-1.0000,1.0000,21,21,0,0,42
67.1949,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.2140,2,0,7,1,0,-1.0000,1.0000,21,22,0,0,43
67.2325,2,0,7,1,0,-1.0000,1.0000,21,22,0,0,43
67.2683,2,0,7,1,0,-1.0000,1.0000,21,22,0,0,43
67.2834,2,0,7,1,0,-1.0000,1.0000,21,22,0,0,43
67.2973,2,0,7,1,0,-1.0000,1.0000,21,22,0,0,43
67.3131,2,0,7,1,0,-1.0000,1.0000,21,22,0,0,43
67.3350,2,0,7,1,0,-1.0000,1.0000,21,22,0,0,43
67.3537,2,0,7,1,0,-1.0000,1.0000,21,22,0,0,43
67.3748,2,0,7,1,0,-1.0000,1.0000,21,22,0,0,43
67.3941,2,0,7,1,0,-1.0000,1.0000,21,22,0,0,43
67.4125,2,0,7,1,0,-1.0000,1.0000,21,22,0,0,43
67.4321,2,0,7,1,0,-1.0000,1.0000,21,22,0,0,43
67.4526,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.4700,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.4904,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.5103,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.5303,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.5483,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.5700,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.5880,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.6087,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.6276,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.6459,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.6655,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.7007,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.7149,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.7298,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.7450,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.7655,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.7875,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.8060,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.8250,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.8457,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.8635,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.8848,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.9021,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.9216,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.9432,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.9639,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.9792,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
67.9999,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
68.0197,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
68.0368,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
68.0568,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
68.0753,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
68.0971,2,0,7,0,0,-1.0000,1.0000,21,22,0,0,43
68.1137,2,0,7,0,0,-1.0000,0.0000,21,22,0,0,43
68.1346,2,0,7,0,0,-1.0000,0.0000,21,22,0,0,43
68.1550,2,0,7,0,0,-1.0000,0.0000,21,22,0,0,43
68.1733,2,0,7,0,0,-1.0000,0.0000,21,22,0,0,43
68.1930,2,0,7,0,0,-1.0000,0.0000,21,22,0,0,43
68.2109,2,0,7,0,0,-1.0000,0.0000,21,22,0,0,43
68.2317,2,0,7,0,0,-1.0000,0.0000,21,22,0,0,43
68.2525,2,0,7,0,0,-1.0000,0.0000,21,22,0,0,43
