run_time,frame,delta_time,speed,pos_x,pos_y,pos_z,steer,throttle,brake,slow_brake,input_count_frame,inputs_per_second,collision_count,last_warning_reaction,last_hazard_reaction,last_drift_reaction,last_reaction_type,last_cue_type
74.4611,5251,0.0188,14.9109,-232.2800,-136.0916,1147.3970,0.0000,1.0000,0.0000,0.0000,0,15,29,-1.0000,-1.0000,-1.0000,,
74.4806,5252,0.0194,14.9862,-232.2800,-136.0916,1147.3970,0.0000,1.0000,0.0000,0.0000,0,15,29,-1.0000,-1.0000,-1.0000,,
74.4995,5253,0.0189,15.0640,-232.7717,-136.0945,1147.8350,0.0000,1.0000,0.0000,0.0000,0,15,29,-1.0000,-1.0000,-1.0000,,
74.5194,5254,0.0199,15.1396,-232.7717,-136.0945,1147.8350,0.0000,1.0000,0.0000,0.0000,0,15,29,-1.0000,-1.0000,-1.0000,,
74.5373,5255,0.0180,15.2193,-232.7717,-136.0945,1147.8350,0.0000,1.0000,0.0000,0.0000,0,15,29,-1.0000,-1.0000,-1.0000,,
74.5580,5256,0.0207,15.2911,-233.2004,-136.0969,1148.2610,0.0000,1.0000,0.0000,0.0000,0,15,29,-1.0000,-1.0000,-1.0000,,
74.5782,5257,0.0201,15.3739,-233.2004,-136.0969,1148.2610,0.0000,1.0000,0.0000,0.0000,0,14,29,-1.0000,-1.0000,-1.0000,,
74.5982,5258,0.0200,15.4544,-233.2004,-136.0969,1148.2610,0.0000,1.0000,0.0000,0.0000,0,13,29,-1.0000,-1.0000,-1.0000,,
74.6172,5259,0.0190,15.5344,-233.9841,-136.0987,1149.0430,0.0000,1.0000,0.0000,0.0000,0,12,29,-1.0000,-1.0000,-1.0000,,
74.6371,5260,0.0199,15.6104,-233.9841,-136.0987,1149.0430,0.0000,1.0000,0.0000,0.0000,0,12,29,-1.0000,-1.0000,-1.0000,,
74.6556,5261,0.0185,15.6901,-233.9841,-136.0987,1149.0430,0.0000,1.0000,0.0000,0.0000,0,12,29,-1.0000,-1.0000,-1.0000,,
74.6750,5262,0.0194,15.7641,-234.6535,-136.0995,1149.6880,0.0000,1.0000,0.0000,0.0000,0,12,29,-1.0000,-1.0000,-1.0000,,
74.6960,5263,0.0209,15.8418,-234.6535,-136.0995,1149.6880,0.0000,1.0000,0.0000,0.0000,0,12,29,-1.0000,-1.0000,-1.0000,,
74.7144,5264,0.0184,15.9256,-234.6535,-136.0995,1149.6880,0.0000,1.0000,0.0000,0.0000,0,12,29,-1.0000,-1.0000,-1.0000,,
74.7348,5265,0.0204,15.9993,-235.3174,-136.0998,1150.3260,0.0000,1.0000,0.0000,0.0000,0,12,29,-1.0000,-1.0000,-1.0000,,
74.7534,5266,0.0186,16.0809,-235.3173,-136.0998,1150.3260,-0.4512,1.0000,0.0000,0.0000,1,12,29,-1.0000,-1.0000,-1.0000,,
74.7730,5267,0.0196,16.1555,-235.3174,-136.0998,1150.3260,-0.7919,1.0000,0.0000,0.0000,1,12,29,-1.0000,-1.0000,-1.0000,,
74.7918,5268,0.0188,16.2337,-236.3200,-136.1000,1150.6070,-0.8646,1.0000,0.0000,0.0000,1,12,29,-1.0000,-1.0000,-1.0000,,
74.8118,5269,0.0201,16.3089,-236.3200,-136.1000,1150.6070,-1.0000,1.0000,0.0000,0.0000,1,12,29,-1.0000,-1.0000,-1.0000,,
74.8340,5270,0.0222,16.3892,-236.3200,-136.1000,1150.6070,-1.0000,1.0000,0.0000,0.0000,0,11,29,-1.0000,-1.0000,-1.0000,,
74.8522,5271,0.0182,16.4778,-237.5597,-136.1000,1150.7180,-1.0000,1.0000,0.0000,0.0000,0,11,29,-1.0000,-1.0000,-1.0000,,
74.8714,5272,0.0192,16.5505,-237.5597,-136.1000,1150.7180,-1.0000,1.0000,0.0000,0.0000,0,11,29,-1.0000,-1.0000,-1.0000,,
74.8905,5273,0.0191,16.6272,-237.5597,-136.1000,1150.7180,-1.0000,1.0000,0.0000,0.0000,0,11,29,-1.0000,-1.0000,-1.0000,,
74.9105,5274,0.0200,16.7037,-238.7168,-136.1000,1150.8440,-0.1238,1.0000,0.0000,0.0000,1,12,29,-1.0000,-1.0000,-1.0000,,
74.9303,5275,0.0198,16.7838,-238.7168,-136.1000,1150.8440,0.0000,1.0000,0.0000,0.0000,1,13,29,-1.0000,-1.0000,-1.0000,,
74.9509,5276,0.0206,16.8631,-238.7168,-136.1000,1150.8440,0.0000,1.0000,0.0000,0.0000,0,13,29,-1.0000,-1.0000,-1.0000,,
74.9698,5277,0.0190,16.9453,-239.9662,-136.1000,1151.0080,0.0000,1.0000,0.0000,0.0000,0,13,29,-1.0000,-1.0000,-1.0000,,
74.9910,5278,0.0212,17.0212,-239.9662,-136.1000,1151.0080,0.0000,1.0000,0.0000,0.0000,0,13,29,-1.0000,-1.0000,-1.0000,,
75.0097,5279,0.0187,17.1058,-239.9662,-136.1000,1151.0080,0.0000,1.0000,0.0000,0.0000,0,12,29,-1.0000,-1.0000,-1.0000,,
75.0293,5280,0.0196,17.1807,-241.1964,-136.1000,1151.2030,0.0000,1.0000,0.0000,0.0000,0,11,29,-1.0000,-1.0000,-1.0000,,
75.0503,5281,0.0210,17.2590,-241.1964,-136.1000,1151.2030,0.0000,1.0000,0.0000,0.0000,0,10,29,-1.0000,-1.0000,-1.0000,,
75.0688,5282,0.0185,17.3431,-241.1964,-136.1000,1151.2030,0.0000,1.0000,0.0000,0.0000,0,9,29,-1.0000,-1.0000,-1.0000,,
75.0896,5283,0.0208,17.4170,-242.4449,-136.1000,1151.4350,0.0000,1.0000,0.0000,0.0000,0,8,29,-1.0000,-1.0000,-1.0000,,
75.1093,5284,0.0197,17.5002,-242.4448,-136.1000,1151.4350,0.0000,1.0000,0.0000,0.0000,0,8,29,-1.0000,-1.0000,-1.0000,,
75.1279,5285,0.0186,17.5789,-243.2180,-136.1000,1151.6510,0.0000,1.0000,0.0000,0.0000,0,8,29,-1.0000,-1.0000,-1.0000,,
75.1484,5286,0.0205,17.6533,-243.2559,-136.1000,1151.6620,0.0000,1.0000,0.0000,0.0000,0,8,29,-1.0000,-1.0000,-1.0000,,
75.1676,5287,0.0192,17.7353,-243.2559,-136.1000,1151.6620,0.0000,1.0000,0.0000,0.0000,0,8,29,-1.0000,-1.0000,-1.0000,,
75.1867,5288,0.0190,17.8123,-243.2559,-136.1000,1151.6620,0.0000,1.0000,0.0000,0.0000,0,8,29,-1.0000,-1.0000,-1.0000,,
75.2058,5289,0.0191,17.8884,-244.1486,-136.1000,1152.7090,0.0000,1.0000,0.0000,0.0000,0,8,29,-1.0000,-1.0000,-1.0000,,
75.2259,5290,0.0201,17.9650,-244.1486,-136.1000,1152.7090,0.0000,1.0000,0.0000,0.0000,0,8,29,-1.0000,-1.0000,-1.0000,,
75.2458,5291,0.0199,18.0455,-244.1486,-136.1000,1152.7090,0.0000,1.0000,0.0000,0.0000,0,8,29,-1.0000,-1.0000,-1.0000,,
75.2663,5292,0.0205,18.1250,-244.8226,-136.1000,1153.5360,0.0000,1.0000,0.0000,0.0000,0,6,29,-1.0000,-1.0000,-1.0000,,
75.2849,5293,0.0186,18.2069,-244.8226,-136.1000,1153.5360,0.0000,1.0000,0.0000,0.0000,0,6,29,-1.0000,-1.0000,-1.0000,,
75.3051,5294,0.0202,18.2814,-244.8226,-136.1000,1153.5360,0.0000,1.0000,0.0000,0.0000,0,6,29,-1.0000,-1.0000,-1.0000,,
75.3252,5295,0.0201,18.3623,-245.4971,-136.1000,1154.3840,0.0000,1.0000,0.0000,0.0000,0,6,29,-1.0000,-1.0000,-1.0000,,
75.3453,5296,0.0200,18.4427,-245.4971,-136.1000,1154.3840,0.0000,1.0000,0.0000,0.0000,0,6,29,-1.0000,-1.0000,-1.0000,,
75.3649,5297,0.0196,18.5229,-245.4971,-136.1000,1154.3840,0.0000,1.0000,0.0000,0.0000,0,6,29,-1.0000,-1.0000,-1.0000,,
75.3856,5298,0.0207,18.6012,-246.1787,-136.1000,1155.2560,0.0000,1.0000,0.0000,0.0000,0,6,29,-1.0000,-1.0000,-1.0000,,
75.4067,5299,0.0211,18.6842,-246.1787,-136.1000,1155.2560,-0.2196,1.0000,0.0000,0.0000,1,7,29,-1.0000,-1.0000,-1.0000,,
75.4257,5300,0.0190,18.7686,-246.1787,-136.1000,1155.2560,-0.6815,1.0000,0.0000,0.0000,1,8,29,-1.0000,-1.0000,-1.0000,,
75.4459,5301,0.0202,18.8445,-247.2821,-136.1000,1155.8650,-1.0000,1.0000,0.0000,0.0000,1,9,30,-1.0000,-1.0000,-1.0000,,
75.4659,5302,0.0200,18.9253,-247.2821,-136.1000,1155.8650,-1.0000,1.0000,0.0000,0.0000,0,9,30,-1.0000,-1.0000,-1.0000,,
75.4853,5303,0.0195,19.0054,-247.2821,-136.1000,1155.8650,-1.0000,1.0000,0.0000,0.0000,0,9,30,-1.0000,-1.0000,-1.0000,,
75.5049,5304,0.0195,19.0832,-248.5822,-136.1000,1156.3540,-1.0000,1.0000,0.0000,0.0000,0,9,30,-1.0000,-1.0000,-1.0000,,
75.5256,5305,0.0207,19.1613,-248.5822,-136.1000,1156.3540,-1.0000,1.0000,0.0000,0.0000,0,9,30,-1.0000,-1.0000,-1.0000,,
75.5461,5306,0.0206,19.2441,-248.5822,-136.1000,1156.3540,-1.0000,1.0000,0.0000,0.0000,0,9,30,-1.0000,-1.0000,-1.0000,,
75.5656,5307,0.0195,19.3263,-249.9131,-136.1000,1156.9050,-0.9304,1.0000,0.0000,0.0000,1,10,30,-1.0000,-1.0000,-1.0000,,
75.5867,5308,0.0210,19.4043,-249.9131,-136.1000,1156.9050,0.0000,1.0000,0.0000,0.0000,1,11,30,-1.0000,-1.0000,-1.0000,,
75.6062,5309,0.0195,19.4885,-249.9131,-136.1000,1156.9050,0.0000,1.0000,0.0000,0.0000,0,11,30,-1.0000,-1.0000,-1.0000,,
75.6255,5310,0.0193,19.5666,-251.2332,-136.1000,1157.4990,0.0000,1.0000,0.0000,0.0000,0,11,30,-1.0000,-1.0000,-1.0000,,
75.6461,5311,0.0206,19.6437,-251.2332,-136.1000,1157.4990,0.0000,1.0000,0.0000,0.0000,0,11,30,-1.0000,-1.0000,-1.0000,,
75.6660,5312,0.0199,19.7262,-251.2332,-136.1000,1157.4990,0.0000,1.0000,0.0000,0.0000,0,11,30,-1.0000,-1.0000,-1.0000,,
75.6853,5313,0.0193,19.8057,-252.5500,-136.1000,1158.1380,0.0000,1.0000,0.0000,0.0000,0,11,30,-1.0000,-1.0000,-1.0000,,
75.7063,5314,0.0211,19.8828,-252.5500,-136.1000,1158.1380,0.0000,1.0000,0.0000,0.0000,0,11,30,-1.0000,-1.0000,-1.0000,,
75.7249,5315,0.0186,19.9670,-252.5500,-136.1000,1158.1380,0.0000,1.0000,0.0000,0.0000,0,11,30,-1.0000,-1.0000,-1.0000,,
75.7455,5316,0.0207,20.0413,-253.8495,-136.1000,1158.8150,0.0000,1.0000,0.0000,0.0000,0,10,30,-1.0000,-1.0000,-1.0000,,
75.7643,5317,0.0187,20.1240,-253.8495,-136.1000,1158.8150,0.0000,1.0000,0.0000,0.0000,0,9,30,-1.0000,-1.0000,-1.0000,,
75.7837,5318,0.0194,20.1989,-253.8495,-136.1000,1158.8150,0.0000,1.0000,0.0000,0.0000,0,8,30,-1.0000,-1.0000,-1.0000,,
75.8025,5319,0.0187,20.2767,-254.8217,-136.1000,1159.7220,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
75.8220,5320,0.0195,20.3516,-254.8217,-136.1000,1159.7220,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
75.8416,5321,0.0196,20.4297,-254.8218,-136.1000,1159.7220,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
75.8599,5322,0.0183,20.5081,-255.4352,-136.1000,1160.8330,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
75.8800,5323,0.0202,20.5812,-255.4352,-136.1000,1160.8330,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
75.8993,5324,0.0192,20.6619,-255.4352,-136.1000,1160.8330,0.0000,1.0000,0.0000,0.0000,0,6,30,-1.0000,-1.0000,-1.0000,,
75.9178,5325,0.0186,20.7388,-256.0333,-136.1000,1161.9640,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
75.9373,5326,0.0194,20.8131,-256.0333,-136.1000,1161.9640,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
75.9563,5327,0.0190,20.8908,-256.0333,-136.1000,1161.9640,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
75.9759,5328,0.0196,20.9670,-256.6118,-136.1000,1163.1080,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
75.9958,5329,0.0198,21.0454,-256.6118,-136.1000,1163.1080,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
76.0155,5330,0.0198,21.1248,-256.6118,-136.1000,1163.1080,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
76.0339,5331,0.0184,21.2038,-257.1969,-136.1000,1164.3240,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
76.0539,5332,0.0200,21.2773,-257.1969,-136.1000,1164.3240,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
76.0725,5333,0.0186,21.3572,-257.1969,-136.1000,1164.3240,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
76.0920,5334,0.0196,21.4316,-257.7434,-136.1000,1165.5230,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
76.1108,5335,0.0188,21.5099,-257.7434,-136.1000,1165.5220,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
76.1313,5336,0.0205,21.5850,-257.7434,-136.1000,1165.5230,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
76.1496,5337,0.0184,21.6668,-258.2891,-136.1000,1166.7950,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
76.1687,5338,0.0190,21.7402,-258.4543,-136.1000,1167.1980,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
76.1878,5339,0.0191,21.8164,-258.4554,-136.1000,1167.2000,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
76.2084,5340,0.0206,21.8930,-258.4554,-136.1000,1167.2000,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
76.2278,5341,0.0194,21.9753,-258.4554,-136.1000,1167.2000,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
76.2466,5342,0.0188,22.0528,-259.1356,-136.1000,1168.9730,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
76.2662,5343,0.0196,22.1281,-259.1356,-136.1000,1168.9730,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
76.2854,5344,0.0192,22.2066,-259.1356,-136.1000,1168.9730,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
76.3038,5345,0.0184,22.2833,-259.6038,-136.1000,1170.3400,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
76.3235,5346,0.0197,22.3570,-259.6038,-136.1000,1170.3400,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
76.3431,5347,0.0195,22.4359,-259.6038,-136.1000,1170.3400,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
76.3630,5348,0.0199,22.5140,-260.0349,-136.1000,1171.7750,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
76.3813,5349,0.0183,22.5937,-260.0349,-136.1000,1171.7750,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
76.4008,5350,0.0196,22.6668,-260.0349,-136.1000,1171.7750,0.0000,1.0000,0.0000,0.0000,0,4,30,-1.0000,-1.0000,-1.0000,,
76.4212,5351,0.0204,22.7451,-260.4146,-136.1000,1173.3110,0.0000,1.0000,0.0000,0.0000,0,3,30,-1.0000,-1.0000,-1.0000,,
76.4403,5352,0.0191,22.8266,-260.4146,-136.1000,1173.3110,0.0000,1.0000,0.0000,0.0000,0,2,30,-1.0000,-1.0000,-1.0000,,
76.4604,5353,0.0202,22.9028,-260.4146,-136.1000,1173.3110,0.0000,1.0000,0.0000,0.0000,0,2,30,-1.0000,-1.0000,-1.0000,,
76.4795,5354,0.0190,22.9835,-260.6997,-136.1000,1174.7370,0.0000,1.0000,0.0000,0.0000,0,2,30,-1.0000,-1.0000,-1.0000,,
76.4976,5355,0.0181,23.0597,-260.6997,-136.1000,1174.7370,0.0000,1.0000,0.0000,0.0000,0,2,30,-1.0000,-1.0000,-1.0000,,
76.5186,5356,0.0211,23.1320,-260.6997,-136.1000,1174.7370,0.0000,1.0000,0.0000,0.0000,0,2,30,-1.0000,-1.0000,-1.0000,,
76.5377,5357,0.0191,23.2162,-260.9608,-136.1000,1176.1030,0.0000,1.0000,0.0000,0.0000,0,2,30,-1.0000,-1.0000,-1.0000,,
76.5580,5358,0.0203,23.2927,-260.9608,-136.1000,1176.1030,0.0000,1.0000,0.0000,0.0000,0,1,30,-1.0000,-1.0000,-1.0000,,
76.5764,5359,0.0184,23.3738,-260.9608,-136.1000,1176.1030,0.0000,1.0000,0.0000,0.0000,0,0,30,-1.0000,-1.0000,-1.0000,,
76.5969,5360,0.0204,23.4474,-261.2100,-136.1000,1177.4790,0.0000,1.0000,0.0000,0.0000,0,0,30,-1.0000,-1.0000,-1.0000,,
76.6164,5361,0.0195,23.5292,-261.2100,-136.1000,1177.4790,0.0000,1.0000,0.0000,0.0000,0,0,30,-1.0000,-1.0000,-1.0000,,
76.6360,5362,0.0196,23.6074,-261.2100,-136.1000,1177.4790,0.0000,1.0000,0.0000,0.0000,0,0,30,-1.0000,-1.0000,-1.0000,,
76.6564,5363,0.0204,23.6856,-261.4546,-136.1000,1178.9130,0.0000,1.0000,0.0000,0.0000,0,0,30,-1.0000,-1.0000,-1.0000,,
76.6764,5364,0.0200,23.7672,-261.4546,-136.1000,1178.9130,0.0000,1.0000,0.0000,0.0000,0,0,30,-1.0000,-1.0000,-1.0000,,
76.6963,5365,0.0199,23.8472,-261.4546,-136.1000,1178.9130,0.0000,1.0000,0.0000,0.0000,0,0,30,-1.0000,-1.0000,-1.0000,,
76.7151,5366,0.0188,23.9269,-261.6896,-136.1000,1180.3850,0.0000,1.0000,0.0000,0.0000,0,0,30,-1.0000,-1.0000,-1.0000,,
76.7372,5367,0.0221,24.0021,-261.6896,-136.1000,1180.3850,0.0000,1.0000,0.0000,0.0000,0,0,30,-1.0000,-1.0000,-1.0000,,
76.7569,5368,0.0196,24.0907,-261.6896,-136.1000,1180.3850,0.0798,1.0000,0.0000,0.0000,1,1,30,-1.0000,-1.0000,-1.0000,,
76.7770,5369,0.0201,24.1693,-261.6592,-136.1000,1181.9190,0.4274,1.0000,0.0000,0.0000,1,2,30,-1.0000,-1.0000,-1.0000,,
76.7965,5370,0.0195,24.2497,-261.6592,-136.1000,1181.9190,0.7894,1.0000,0.0000,0.0000,1,3,30,-1.0000,-1.0000,-1.0000,,
76.8169,5371,0.0204,24.3277,-261.6592,-136.1000,1181.9190,1.0000,1.0000,0.0000,0.0000,1,4,30,-1.0000,-1.0000,-1.0000,,
76.8379,5372,0.0210,24.4095,-261.0905,-136.1000,1183.5180,1.0000,1.0000,0.0000,0.0000,0,4,30,-1.0000,-1.0000,-1.0000,,
76.8574,5373,0.0194,24.4934,-261.0905,-136.1000,1183.5180,1.0000,1.0000,0.0000,0.0000,0,4,30,-1.0000,-1.0000,-1.0000,,
76.8775,5374,0.0201,24.5712,-261.0905,-136.1000,1183.5180,1.0000,1.0000,0.0000,0.0000,0,4,30,-1.0000,-1.0000,-1.0000,,
76.8973,5375,0.0199,24.6517,-260.4999,-136.1000,1185.1310,1.0000,1.0000,0.0000,0.0000,0,4,30,-1.0000,-1.0000,-1.0000,,
76.9172,5376,0.0198,24.7311,-260.4999,-136.1000,1185.1310,1.0000,1.0000,0.0000,0.0000,0,4,30,-1.0000,-1.0000,-1.0000,,
76.9379,5377,0.0208,24.8104,-260.4999,-136.1000,1185.1310,1.0000,1.0000,0.0000,0.0000,0,4,30,-1.0000,-1.0000,-1.0000,,
76.9582,5378,0.0203,24.8935,-259.8917,-136.1000,1186.7420,1.0000,1.0000,0.0000,0.0000,0,4,30,-1.0000,-1.0000,-1.0000,,
76.9771,5379,0.0189,24.9748,-259.8917,-136.1000,1186.7420,0.1844,1.0000,0.0000,0.0000,1,5,30,-1.0000,-1.0000,-1.0000,,
76.9985,5380,0.0213,25.0503,-259.8917,-136.1000,1186.7420,0.0256,1.0000,0.0000,0.0000,1,6,30,-1.0000,-1.0000,-1.0000,,
77.0171,5381,0.0186,25.1357,-259.2635,-136.1000,1188.3530,0.0000,1.0000,0.0000,0.0000,1,7,30,-1.0000,-1.0000,-1.0000,,
77.0378,5382,0.0207,25.2102,-259.2635,-136.1000,1188.3530,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.0577,5383,0.0199,25.2930,-259.2635,-136.1000,1188.3530,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.0774,5384,0.0197,25.3725,-258.6291,-136.1000,1189.9250,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.0967,5385,0.0193,25.4512,-258.6291,-136.1000,1189.9250,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.1174,5386,0.0207,25.5285,-258.6291,-136.1000,1189.9250,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.1371,5387,0.0197,25.6112,-258.1254,-136.1000,1191.4920,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.1580,5388,0.0209,25.6902,-258.1254,-136.1000,1191.4920,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.1766,5389,0.0186,25.7738,-258.1254,-136.1000,1191.4920,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.1966,5390,0.0200,25.8483,-258.2318,-136.1000,1193.0170,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.2163,5391,0.0197,25.9284,-258.2318,-136.1000,1193.0170,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.2360,5392,0.0196,26.0071,-258.2318,-136.1000,1193.0170,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.2568,5393,0.0208,26.0856,-258.3007,-136.1000,1194.5580,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.2768,5394,0.0200,26.1689,-258.3007,-136.1000,1194.5580,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.2970,5395,0.0202,26.2488,-258.3007,-136.1000,1194.5580,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.3162,5396,0.0192,26.3298,-258.3417,-136.1000,1196.1620,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.3360,5397,0.0198,26.4066,-258.3417,-136.1000,1196.1620,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.3579,5398,0.0219,26.4857,-258.3417,-136.1000,1196.1620,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.3788,5399,0.0210,26.5732,-258.3563,-136.1000,1197.7730,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.3988,5400,0.0200,26.6571,-258.3563,-136.1000,1197.7730,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.4196,5401,0.0208,26.7369,-258.3563,-136.1000,1197.7730,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.4388,5402,0.0192,26.8201,-258.3461,-136.1000,1199.4240,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.4604,5403,0.0216,26.8969,-258.3461,-136.1000,1199.4240,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.4807,5404,0.0203,26.9834,-258.3461,-136.1000,1199.4240,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.5003,5405,0.0196,27.0646,-258.3113,-136.1000,1201.0730,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.5202,5406,0.0199,27.1429,-258.3113,-136.1000,1201.0730,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.5401,5407,0.0199,27.2225,-258.3113,-136.1000,1201.0730,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.5609,5408,0.0208,27.3023,-258.2535,-136.1000,1202.6890,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.5809,5409,0.0200,27.3853,-258.2535,-136.1000,1202.6890,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.6012,5410,0.0203,27.4653,-258.2535,-136.1000,1202.6890,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.6209,5411,0.0197,27.5464,-258.1681,-136.1000,1204.3640,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.6420,5412,0.0212,27.6252,-258.1681,-136.1000,1204.3640,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.6619,5413,0.0199,27.7099,-258.1681,-136.1000,1204.3640,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.6827,5414,0.0208,27.7895,-258.0548,-136.1000,1206.0440,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.7020,5415,0.0192,27.8727,-258.0548,-136.1000,1206.0440,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.7225,5416,0.0205,27.9497,-258.0548,-136.1000,1206.0440,0.0000,1.0000,0.0000,0.0000,0,7,30,-1.0000,-1.0000,-1.0000,,
77.7417,5417,0.0192,28.0317,-257.9111,-136.1000,1207.7300,0.0000,1.0000,0.0000,0.0000,0,6,30,-1.0000,-1.0000,-1.0000,,
77.7644,5418,0.0226,28.1087,-257.9111,-136.1000,1207.7300,0.0000,1.0000,0.0000,0.0000,0,5,30,-1.0000,-1.0000,-1.0000,,
77.7842,5419,0.0198,28.1992,-257.9111,-136.1000,1207.7300,0.0000,1.0000,0.0000,0.0000,0,4,30,-1.0000,-1.0000,-1.0000,,
